hotel_id,hotel_name,address,city,state,star_rating,url,photo1,photo2,photo3,photo4,photo5,overview,number_of_reviews,rating_average,price
71864,Menara Peninsula Hotel,Jl. Let. Jend. S. Parman 78,Jakarta,DKI Jakarta,"4,00",https://www.agoda.com/partners/partnersearch.aspx?hid=71864,http://pix3.agoda.net/hotelimages/718/71864/71864_14030718440018604069.jpg?s=312x,http://pix1.agoda.net/hotelimages/718/71864/71864_14071413080020255521.jpg?s=312x,http://pix3.agoda.net/hotelimages/718/71864/71864_14022611220018471538.jpg?s=312x,http://pix3.agoda.net/hotelimages/718/71864/71864_14022712250018491871.jpg?s=312x,http://pix1.agoda.net/hotelimages/718/71864/71864_14030718320018603833.jpg?s=312x,"Located in Senayan, Menara Peninsula Hotel is a perfect starting point from which to explore Jakarta. The hotel offers guests a range of services and amenities designed to provide comfort and convenience. Take advantage of the hotel's free Wi-Fi in all rooms, 24-hour front desk, 24-hour room service, facilities for disabled guests, luggage storage. Designed for comfort, selected guestrooms offer television LCD/plasma screen, separate living room, internet access – wireless, internet access – wireless (complimentary), non smoking rooms to ensure a restful night. Take a break from a long day and make use of hot tub, fitness center, sauna, outdoor pool, spa. Discover all Jakarta has to offer by making Menara Peninsula Hotel your base.",2827,"7,70",384846
71868,Yulia Beach Inn Kuta,Jl. Pantai Kuta 43,Bali,Bali,"3,00",https://www.agoda.com/partners/partnersearch.aspx?hid=71868,http://pix2.agoda.net/hotelimages/71868/-1/df24a08a9987ac4bcae7e7e2e96d38fa.jpg?s=312x,http://pix4.agoda.net/hotelimages/718/71868/71868_16041214070041462880.jpg?s=312x,http://pix1.agoda.net/hotelimages/718/71868/71868_16041214070041462883.jpg?s=312x,http://pix2.agoda.net/hotelimages/718/71868/71868_16041214070041462888.jpg?s=312x,http://pix3.agoda.net/hotelimages/718/71868/71868_16041214070041462894.jpg?s=312x,"Set in a prime location of Bali, Yulia Beach Inn Hotel puts everything the city has to offer just outside your doorstep. The hotel has everything you need for a comfortable stay. Free Wi-Fi in all rooms, 24-hour security, daily housekeeping, ticket service, 24-hour front desk are there for guest's enjoyment. Each guestroom is elegantly furnished and equipped with handy amenities. Entertain the hotel's recreational facilities, including outdoor pool, pool (kids), garden. For reliable service and professional staff, Yulia Beach Inn Hotel caters to your needs.",2931,"8,10",301218
71869,Bali Sorgawi Hotel,"Legian Kelod Street, Kuta",Bali,Bali,"2,00",https://www.agoda.com/partners/partnersearch.aspx?hid=71869,http://pix2.agoda.net/hotelimages/718/71869/71869_15012114130024733404.jpg?s=312x,http://pix5.agoda.net/hotelimages/718/71869/71869_13042514520012026342.jpg?s=312x,http://pix2.agoda.net/hotelimages/718/71869/71869_15012114060024733186.jpg?s=312x,http://pix4.agoda.net/hotelimages/718/71869/71869_15012114070024733221.jpg?s=312x,http://pix2.agoda.net/hotelimages/718/71869/71869_15012114090024733274.jpg?s=312x,"Set in a prime location of Bali, Bali Sorgawi Hotel puts everything the city has to offer just outside your doorstep. Offering a variety of facilities and services, the hotel provides all you need for a good night's sleep. Take advantage of the hotel's free Wi-Fi in all rooms, 24-hour front desk, Wi-Fi in public areas, car park, room service. Comfortable guestrooms ensure a good night's sleep with some rooms featuring facilities such as internet access – wireless, internet access – wireless (complimentary), air conditioning, desk, balcony/terrace. To enhance guests' stay, the hotel offers recreational facilities such as fitness center, outdoor pool, garden. Friendly staff, great facilities and close proximity to all that Bali has to offer are three great reasons you should stay at Bali Sorgawi Hotel.",111,"7,20",486777
71870,Hotel Santika Premiere Malang,Jl. Letjen Sutojo No. 79,Malang,East Java,"4,00",https://www.agoda.com/partners/partnersearch.aspx?hid=71870,http://pix3.agoda.net/hotelimages/718/71870/71870_17072110510054593489.jpg?s=312x,http://pix2.agoda.net/hotelimages/718/71870/71870_17020318150050766220.jpg?s=312x,http://pix4.agoda.net/hotelimages/718/71870/71870_16050310520042001755.jpg?s=312x,http://pix1.agoda.net/hotelimages/718/71870/71870_16050310520042001756.jpg?s=312x,http://pix4.agoda.net/hotelimages/718/71870/71870_16050310520042001757.jpg?s=312x,"Ideally located in the prime touristic area of Malang Center, Hotel Santika Premiere Malang promises a relaxing and wonderful visit. Featuring a complete list of amenities, guests will find their stay at the property a comfortable one. Facilities like 24-hour room service, free Wi-Fi in all rooms, facilities for disabled guests, Wi-Fi in public areas, valet parking are readily available for you to enjoy. Guestrooms are fitted with all the amenities you need for a good night's sleep. In some of the rooms, guests can find television LCD/plasma screen, separate living room, internet access – wireless (complimentary), non smoking rooms, air conditioning. Take a break from a long day and make use of fitness center, outdoor pool, spa, massage, pool (kids). Hotel Santika Premiere Malang combines warm hospitality with a lovely ambiance to make your stay in Malang unforgettable.",706,"8,30",1498478
71876,The Elysian Boutique Villa Hotel,18 Jalan Sari Dewi,Bali,Bali,"5,00",https://www.agoda.com/partners/partnersearch.aspx?hid=71876,http://pix1.agoda.net/hotelimages/71876/-1/9624ba733875a56760638e2cbd1f9f29.jpg?s=312x,http://pix4.agoda.net/hotelimages/718/71876/71876_15022513030025582325.jpg?s=312x,http://pix5.agoda.net/hotelimages/718/71876/71876_15082610370035073381.jpg?s=312x,http://pix4.agoda.net/hotelimages/718/71876/71876_15082610370035073382.jpg?s=312x,http://pix3.agoda.net/hotelimages/718/71876/71876_15082610370035073393.jpg?s=312x,"Stop at The Elysian Boutique Villa Hotel to discover the wonders of Bali. The hotel offers guests a range of services and amenities designed to provide comfort and convenience. Facilities like 24-hour room service, free Wi-Fi in all rooms, 24-hour security, daily housekeeping, postal service are readily available for you to enjoy. All rooms are designed and decorated to make guests feel right at home, and some rooms come with television LCD/plasma screen, complimentary instant coffee, complimentary tea, free welcome drink, mirror. Enjoy the hotel's recreational facilities, including outdoor pool, spa, massage, garden, before retiring to your room for a well-deserved rest. The Elysian Boutique Villa Hotel is an excellent choice from which to explore Bali or to simply relax and rejuvenate.",137,"8,60",4117850
71877,The Samaya Seminyak Villas,Jl. Laksmana,Bali,Bali,"5,00",https://www.agoda.com/partners/partnersearch.aspx?hid=71877,http://pix2.agoda.net/hotelimages/71877/-1/005f9a75a4d264a050d841d704ad1581.jpg?s=312x,http://pix4.agoda.net/hotelimages/718/71877/71877_16112409530049042164.jpg?s=312x,http://pix5.agoda.net/hotelimages/718/71877/71877_15082815260035286518.jpg?s=312x,http://pix2.agoda.net/hotelimages/718/71877/71877_15082815260035286520.jpg?s=312x,http://pix3.agoda.net/hotelimages/718/71877/71877_15082815260035286522.jpg?s=312x,"Ideally located in the prime touristic area of Seminyak, The Samaya Seminyak Villas promises a relaxing and wonderful visit. Featuring a complete list of amenities, guests will find their stay at the property a comfortable one. Service-minded staff will welcome and guide you at the The Samaya Seminyak Villas. Guestrooms are fitted with all the amenities you need for a good night's sleep. In some of the rooms, guests can find television LCD/plasma screen, clothes rack, free welcome drink, mirror, sewing kit. Enjoy the hotel's recreational facilities, including yoga room, hot tub, fitness center, sauna, outdoor pool, before retiring to your room for a well-deserved rest. The Samaya Seminyak Villas is an excellent choice from which to explore Bali or to simply relax and rejuvenate.",205,"9,10",495000
71879,Sheraton Lampung Hotel,Jalan Wolter Monginsidi No. 175,Bandar Lampung,Lampung,"4,00",https://www.agoda.com/partners/partnersearch.aspx?hid=71879,http://pix2.agoda.net/hotelimages/4882623/0/a6137caff04ba4afbd049f92c03fad2b.jpg?s=312x,http://pix2.agoda.net/hotelimages/718/71879/71879_16030817370040591973.jpg?s=312x,http://pix1.agoda.net/hotelimages/718/71879/71879_17092422210056777217.jpg?s=312x,http://pix3.agoda.net/hotelimages/71879/-1/fefdda29f68bafe3ecd8611154877e2d.jpg?s=312x,http://pix3.agoda.net/hotelimages/71879/-1/86d9fb3fd650576632b8a4605ccd29da.jpg?s=312x,"Sheraton Lampung Hotel is a popular choice amongst travelers in Bandar Lampung, whether exploring or just passing through. Featuring a complete list of amenities, guests will find their stay at the property a comfortable one. 24-hour room service, free Wi-Fi in all rooms, 24-hour security, 24-hour front desk, facilities for disabled guests are there for guest's enjoyment. Some of the well-appointed guestrooms feature television LCD/plasma screen, internet access – wireless, non smoking rooms, air conditioning, wake-up service. The hotel's peaceful atmosphere extends to its recreational facilities which include fitness center, sauna, golf course (within 3 km), outdoor pool, spa. Sheraton Lampung Hotel combines warm hospitality with a lovely ambiance to make your stay in Bandar Lampung unforgettable.",368,"7,60",493120
71891,Abian Biu Mansion,"Banjar Umalas kauh II 106, Tunon Kerobokan",Bali,Bali,"3,00",https://www.agoda.com/partners/partnersearch.aspx?hid=71891,http://pix5.agoda.net/hotelimages/71891/-1/a6bf5419e2cc55a3a35a384509fe9912.jpg?s=312x,http://pix4.agoda.net/hotelimages/71891/-1/ec17af3b49c59496a4f0229649ae4985.jpg?s=312x,http://pix5.agoda.net/hotelimages/718/71891/71891_120501142740506.jpg?s=312x,http://pix1.agoda.net/hotelimages/718/71891/71891_17092009360056605331.jpg?s=312x,http://pix5.agoda.net/hotelimages/718/71891/71891_17092009360056605339.jpg?s=312x,"Abian Biu Mansion is conveniently located in the popular Seminyak area. Both business travelers and tourists can enjoy the hotel's facilities and services. All the necessary facilities, including free Wi-Fi in all rooms, 24-hour front desk, 24-hour room service, luggage storage, Wi-Fi in public areas, are at hand. Television LCD/plasma screen, internet access – wireless, internet access – wireless (complimentary), non smoking rooms, air conditioning can be found in selected guestrooms. The hotel offers various recreational opportunities. No matter what your reasons are for visiting Bali, Abian Biu Mansion will make you feel instantly at home.",63,"7,20",146799
71893,Legong Keraton Beach Hotel,Jl. Pantai Berawa,Bali,Bali,"3,00",https://www.agoda.com/partners/partnersearch.aspx?hid=71893,http://pix5.agoda.net/hotelimages/718/71893/71893_14072409470020443432.jpg?s=312x,http://pix4.agoda.net/hotelimages/718/71893/71893_13061105350012868557.jpg?s=312x,http://pix1.agoda.net/hotelimages/718/71893/71893_120704113741302.jpg?s=312x,http://pix1.agoda.net/hotelimages/718/71893/71893_13100913340016942929.jpg?s=312x,http://pix1.agoda.net/hotelimages/718/71893/71893_13100913410016942976.jpg?s=312x,"Stop at Legong Keraton Beach Hotel to discover the wonders of Bali. Featuring a complete list of amenities, guests will find their stay at the property a comfortable one. Facilities like free Wi-Fi in all rooms, 24-hour security, 24-hour front desk, luggage storage, Wi-Fi in public areas are readily available for you to enjoy. Television LCD/plasma screen, free welcome drink, linens, mirror, sewing kit can be found in selected guestrooms. To enhance guests' stay, the hotel offers recreational facilities such as private beach, outdoor pool, spa, massage, pool (kids). A welcoming atmosphere and excellent service are what you can expect during your stay at Legong Keraton Beach Hotel.",917,"8,00",561496
71899,Nugraha Lovina Seaview Resort and Spa,Jl.Raya Lovina beach,Bali,Bali,"3,00",https://www.agoda.com/partners/partnersearch.aspx?hid=71899,http://pix4.agoda.net/hotelimages/718/71899/71899_14103010100023063865.jpg?s=312x,http://pix5.agoda.net/hotelimages/718/71899/71899_14032713460018876909.jpg?s=312x,http://pix2.agoda.net/hotelimages/718/71899/71899_14032713460018876897.jpg?s=312x,http://pix2.agoda.net/hotelimages/718/71899/71899_14032713460018876901.jpg?s=312x,http://pix1.agoda.net/hotelimages/718/71899/71899_14032713460018876905.jpg?s=312x,"Nugraha Lovina Seaview Resort and Spa is conveniently located in the popular Lovina Beach area. Both business travelers and tourists can enjoy the hotel's facilities and services. To be found at the hotel are 24-hour room service, Wi-Fi in public areas, car park, room service, airport transfer. Comfortable guestrooms ensure a good night's sleep with some rooms featuring facilities such as television LCD/plasma screen, air conditioning, desk, mini bar, balcony/terrace. The hotel's peaceful atmosphere extends to its recreational facilities which include outdoor pool, spa, massage, pool (kids), garden. No matter what your reasons are for visiting Bali, Nugraha Lovina Seaview Resort and Spa will make you feel instantly at home.",248,"7,90",500517
71903,"Puri Lumbung Cottages, Restaurant & Spa, Munduk",Munduk Village,Bali,Bali,"2,00",https://www.agoda.com/partners/partnersearch.aspx?hid=71903,http://pix2.agoda.net/hotelimages/719/71903/71903_15031616530026124346.jpg?s=312x,http://pix3.agoda.net/hotelimages/719/71903/71903_15011610450024640986.jpg?s=312x,http://pix5.agoda.net/hotelimages/719/71903/71903_14041710210019106525.jpg?s=312x,http://pix5.agoda.net/hotelimages/719/71903/71903_15011312270024439001.jpg?s=312x,http://pix2.agoda.net/hotelimages/719/71903/71903_15011312270024439003.jpg?s=312x,"Ideally located in the prime touristic area of Munduk, Puri Lumbung Cottages Hotel promises a relaxing and wonderful visit. Offering a variety of facilities and services, the hotel provides all you need for a good night's sleep. Free Wi-Fi in all rooms, 24-hour security, shrine, gift/souvenir shop, grocery deliveries are just some of the facilities on offer. Guestrooms are fitted with all the amenities you need for a good night's sleep. In some of the rooms, guests can find internet access – wireless (complimentary), desk, balcony/terrace, shower, bathtub. Entertain the hotel's recreational facilities, including hiking trails, yoga room, spa, massage, garden. A welcoming atmosphere and excellent service are what you can expect during your stay at Puri Lumbung Cottages Hotel.",203,"8,40",820015
